Código Depto ;Departamento;Código Mun ;Nombre;Tipo;LATITUD;LONGITUD;ZONA ROJA; POBLACION 
05;ANTIOQUIA;5001;MEDELLÍN;Municipio;6,257590259;-75,61103107;; 2.569.007 
05;ANTIOQUIA;5002;ABEJORRAL;Municipio;5,803728154;-75,43847353;; 18.779 
5;ANTIOQUIA;5004;ABRIAQUÍ;Municipio;6,627569378;-76,08597756;OCCIDENTE ANTIOQUEÑO; 1.870 
05;ANTIOQUIA;5021;ALEJANDRÍA;Municipio;6,365534125;-75,09059702;; 3.278 
05;ANTIOQUIA;5030;AMAGÁ;Municipio;6,032921994;-75,7080031;; 30.561 
05;ANTIOQUIA;5031;AMALFI;Municipio;6,977788843;-74,9812393;BAJO CAUCA / NORDESTE ANTIOQUEÑO; 22.860 
05;ANTIOQUIA;5034;ANDES;Municipio;5,604993248;-75,94128391;; 47.747 
05;ANTIOQUIA;5036;ANGELÓPOLIS;Municipio;6,121430303;-75,71594966;; 9.631 
05;ANTIOQUIA;5038;ANGOSTURA;Municipio;6,861498764;-75,358316;; 10.832 
05;ANTIOQUIA;5040;ANORÍ;Municipio;7,193110778;-75,10848954;BAJO CAUCA / NORDESTE ANTIOQUEÑO; 18.166 
05;ANTIOQUIA;5042;SANTA FÉ DE ANTIOQUIA;Municipio;6,535711576;-75,90426658;OCCIDENTE ANTIOQUEÑO; 25.395 
05;ANTIOQUIA;5044;ANZÁ;Municipio;6,293546613;-75,91736927;OCCIDENTE ANTIOQUEÑO; 7.619 
05;ANTIOQUIA;5045;APARTADÓ;Municipio;7,86047815;-76,58236264;URABÁ; 206.885 
05;ANTIOQUIA;5051;ARBOLETES;Municipio;8,611395262;-76,41478317;URABÁ; 45.710 
05;ANTIOQUIA;5055;ARGELIA;Municipio;5,708114524;-75,09469795;; 8.036 
05;ANTIOQUIA;5059;ARMENIA;Municipio;6,163683758;-75,80995528;OCCIDENTE ANTIOQUEÑO; 3.765 
05;ANTIOQUIA;5079;BARBOSA;Municipio;6,443417935;-75,32924085;; 53.943 
05;ANTIOQUIA;5086;BELMIRA;Municipio;6,665853953;-75,68621659;; 7.041 
05;ANTIOQUIA;5088;BELLO;Municipio;6,358841086;-75,58973588;; 500.098 
05;ANTIOQUIA;5091;BETANIA;Municipio;5,727081285;-75,98689107;; 8.758 
05;ANTIOQUIA;5093;BETULIA;Municipio;6,185783612;-75,95649246;; 17.815 
05;ANTIOQUIA;5101;CIUDAD BOLÍVAR;Municipio;5,840995666;-76,01065253;; 26.434 
05;ANTIOQUIA;5107;BRICEÑO;Municipio;7,111788462;-75,56223474;BAJO CAUCA / NORDESTE ANTIOQUEÑO; 8.652 
05;ANTIOQUIA;5113;BURITICÁ;Municipio;6,80906489;-75,91206595;OCCIDENTE ANTIOQUEÑO; 6.403 
05;ANTIOQUIA;5120;CÁCERES;Municipio;7,665155105;-75,22369744;BAJO CAUCA / NORDESTE ANTIOQUEÑO; 43.239 
05;ANTIOQUIA;5125;CAICEDO;Municipio;6,423463639;-75,99351498;OCCIDENTE ANTIOQUEÑO; 8.519 
05;ANTIOQUIA;5129;CALDAS;Municipio;6,054446841;-75,62642674;; 82.234 
05;ANTIOQUIA;5134;CAMPAMENTO;Municipio;7,036017478;-75,28766178;; 8.778 
05;ANTIOQUIA;5138;CAÑASGORDAS;Municipio;6,814950023;-76,02689632;OCCIDENTE ANTIOQUEÑO; 16.700 
05;ANTIOQUIA;5142;CARACOLÍ;Municipio;6,33797388;-74,73354817;; 4.460 
05;ANTIOQUIA;5145;CARAMANTA;Municipio;5,555275296;-75,63082096;; 5.257 
05;ANTIOQUIA;5147;CAREPA;Municipio;7,757967437;-76,64374657;URABÁ; 63.141 
05;ANTIOQUIA;5148;EL CARMEN DE VIBORAL;Municipio;5,978078841;-75,2635361;; 49.642 
05;ANTIOQUIA;5150;CAROLINA;Municipio;6,754821442;-75,30590654;; 3.428 
05;ANTIOQUIA;5154;CAUCASIA;Municipio;7,867941792;-75,03501824;BAJO CAUCA / NORDESTE ANTIOQUEÑO; 126.161 
05;ANTIOQUIA;5172;CHIGORODÓ;Municipio;7,631665644;-76,63964213;URABÁ; 86.239 
05;ANTIOQUIA;5190;CISNEROS;Municipio;6,550065431;-75,08254116;; 8.735 
05;ANTIOQUIA;5197;COCORNÁ;Municipio;6,005593074;-75,16015403;; 14.891 
05;ANTIOQUIA;5206;CONCEPCIÓN;Municipio;6,376106187;-75,21785901;; 3.030 
05;ANTIOQUIA;5209;CONCORDIA;Municipio;6,057468678;-75,90014678;; 20.158 
05;ANTIOQUIA;5212;COPACABANA;Municipio;6,351882893;-75,50075633;; 74.408 
05;ANTIOQUIA;5234;DABEIBA;Municipio;6,992243782;-76,31426328;OCCIDENTE ANTIOQUEÑO; 22.835 
05;ANTIOQUIA;5237;DONMATÍAS;Municipio;6,492403905;-75,42227687;; 24.695 
05;ANTIOQUIA;5240;EBÉJICO;Municipio;6,326444922;-75,78331175;OCCIDENTE ANTIOQUEÑO; 12.452 
05;ANTIOQUIA;5250;EL BAGRE;Municipio;7,704633351;-74,66427726;BAJO CAUCA / NORDESTE ANTIOQUEÑO; 51.150 
05;ANTIOQUIA;5264;ENTRERRÍOS;Municipio;6,594656004;-75,55913083;; 10.696 
05;ANTIOQUIA;5266;ENVIGADO;Municipio;6,154394922;-75,54686779;; 249.009 
05;ANTIOQUIA;5282;FREDONIA;Municipio;5,887702934;-75,67926242;; 20.841 
05;ANTIOQUIA;5284;FRONTINO;Municipio;6,691364773;-76,33199656;OCCIDENTE ANTIOQUEÑO; 15.099 
05;ANTIOQUIA;5306;GIRALDO;Municipio;6,663095863;-75,94804663;OCCIDENTE ANTIOQUEÑO; 3.937 
05;ANTIOQUIA;5308;GIRARDOTA;Municipio;6,379745895;-75,44795744;; 60.611 
05;ANTIOQUIA;5310;GÓMEZ PLATA;Municipio;6,709562839;-75,19270291;; 13.567 
05;ANTIOQUIA;5313;GRANADA;Municipio;6,123380721;-75,12763646;; 9.890 
05;ANTIOQUIA;5315;GUADALUPE;Municipio;6,861576325;-75,22591303;; 6.330 
05;ANTIOQUIA;5318;GUARNE;Municipio;6,266625703;-75,43730801;; 52.129 
05;ANTIOQUIA;5321;GUATAPÉ;Municipio;6,236329826;-75,15651272;; 4.993 
05;ANTIOQUIA;5347;HELICONIA;Municipio;6,214511788;-75,74971002;OCCIDENTE ANTIOQUEÑO; 5.536 
05;ANTIOQUIA;5353;HISPANIA;Municipio;5,797039002;-75,90669203;; 4.895 
05;ANTIOQUIA;5360;ITAGÜÍ;Municipio;6,179279438;-75,6142037;; 282.815 
05;ANTIOQUIA;5361;ITUANGO;Municipio;7,341549718;-75,67842277;BAJO CAUCA / NORDESTE ANTIOQUEÑO; 19.222 
05;ANTIOQUIA;5364;JARDÍN;Municipio;5,574444339;-75,81842575;; 13.345 
05;ANTIOQUIA;5368;JERICÓ;Municipio;5,769820536;-75,76488256;; 11.679 
05;ANTIOQUIA;5376;LA CEJA;Municipio;5,992524843;-75,43086935;; 55.843 
05;ANTIOQUIA;5380;LA ESTRELLA;Municipio;6,137595883;-75,64895499;; 67.254 
05;ANTIOQUIA;5390;LA PINTADA;Municipio;5,746583958;-75,60220206;; 6.289 
05;ANTIOQUIA;5400;LA UNIÓN;Municipio;5,940434685;-75,35429023;; 19.588 
05;ANTIOQUIA;5411;LIBORINA;Municipio;6,723990935;-75,78300046;OCCIDENTE ANTIOQUEÑO; 9.601 
05;ANTIOQUIA;5425;MACEO;Municipio;6,534573585;-74,71410854;; 6.457 
05;ANTIOQUIA;5440;MARINILLA;Municipio;6,18520515;-75,30487933;; 57.403 
05;ANTIOQUIA;5467;MONTEBELLO;Municipio;5,916853903;-75,51972693;; 5.589 
05;ANTIOQUIA;5475;MURINDÓ;Municipio;6,828773855;-76,70861349;URABÁ; 5.097 
05;ANTIOQUIA;5480;MUTATÁ;Municipio;7,329557848;-76,4630657;URABÁ; 22.992 
05;ANTIOQUIA;5483;NARIÑO;Municipio;5,581275312;-75,19457019;; 18.313 
05;ANTIOQUIA;5490;NECOCLÍ;Municipio;8,493728551;-76,67699588;URABÁ; 70.824 
05;ANTIOQUIA;5495;NECHÍ;Municipio;7,983477394;-74,65844186;BAJO CAUCA / NORDESTE ANTIOQUEÑO; 29.957 
05;ANTIOQUIA;5501;OLAYA;Municipio;6,611418083;-75,77567097;OCCIDENTE ANTIOQUEÑO; 3.411 
05;ANTIOQUIA;5541;PEÑOL;Municipio;6,232396368;-75,22350906;; 15.629 
05;ANTIOQUIA;5543;PEQUE;Municipio;7,044180058;-75,88968843;OCCIDENTE ANTIOQUEÑO; 11.591 
05;ANTIOQUIA;5576;PUEBLORRICO;Municipio;5,80970186;-75,86076667;; 6.438 
05;ANTIOQUIA;5579;PUERTO BERRÍO;Municipio;6,481922267;-74,5287421;; 51.079 
05;ANTIOQUIA;5585;PUERTO NARE;Municipio;6,126539139;-74,70317722;; 19.545 
05;ANTIOQUIA;5591;PUERTO TRIUNFO;Municipio;5,954830151;-74,6861918;; 22.161 
05;ANTIOQUIA;5604;REMEDIOS;Municipio;6,997267375;-74,55865652;BAJO CAUCA / NORDESTE ANTIOQUEÑO; 32.793 
05;ANTIOQUIA;5607;RETIRO;Municipio;6,053444254;-75,51573805;; 20.080 
05;ANTIOQUIA;5615;RIONEGRO;Municipio;6,150785807;-75,41076052;; 130.108 
05;ANTIOQUIA;5628;SABANALARGA;Municipio;6,901000506;-75,79222754;OCCIDENTE ANTIOQUEÑO; 8.191 
05;ANTIOQUIA;5631;SABANETA;Municipio;6,138305183;-75,60880599;; 55.230 
05;ANTIOQUIA;5642;SALGAR;Municipio;5,970502334;-75,98137251;; 17.249 
05;ANTIOQUIA;5647;SAN ANDRÉS DE CUERQUÍA;Municipio;6,918427233;-75,6657758;; 5.702 
05;ANTIOQUIA;5649;SAN CARLOS;Municipio;6,193789659;-74,90732769;; 16.173 
05;ANTIOQUIA;5652;SAN FRANCISCO;Municipio;5,840093731;-74,98176334;; 4.825 
05;ANTIOQUIA;5656;SAN JERÓNIMO;Municipio;6,438300409;-75,70310727;OCCIDENTE ANTIOQUEÑO; 13.057 
05;ANTIOQUIA;5658;SAN JOSÉ DE LA MONTAÑA;Municipio;6,823258913;-75,67770826;; 3.511 
05;ANTIOQUIA;5659;SAN JUAN DE URABÁ;Municipio;8,707141583;-76,53248234;URABÁ; 27.659 
05;ANTIOQUIA;5660;SAN LUIS;Municipio;6,024205956;-75,0076674;; 10.908 
05;ANTIOQUIA;5664;SAN PEDRO DE LOS MILAGROS;Municipio;6,458666308;-75,5624839;; 28.901 
05;ANTIOQUIA;5665;SAN PEDRO DE URABÁ;Municipio;8,37915695;-76,31664233;URABÁ; 32.564 
05;ANTIOQUIA;5667;SAN RAFAEL;Municipio;6,31074453;-74,99858652;; 12.704 
05;ANTIOQUIA;5670;SAN ROQUE;Municipio;6,466165211;-74,9450732;; 16.076 
05;ANTIOQUIA;5674;SAN VICENTE FERRER;Municipio;6,310387522;-75,32740163;; 16.047 
05;ANTIOQUIA;5679;SANTA BÁRBARA;Municipio;5,878984956;-75,58330371;; 21.238 
05;ANTIOQUIA;5686;SANTA ROSA DE OSOS;Municipio;6,675827825;-75,43814333;; 37.864 
05;ANTIOQUIA;5690;SANTO DOMINGO;Municipio;6,481044132;-75,14260097;; 9.808 
05;ANTIOQUIA;5697;EL SANTUARIO;Municipio;6,124209495;-75,25212278;; 27.359 
05;ANTIOQUIA;5736;SEGOVIA;Municipio;7,26692339;-74,62163926;BAJO CAUCA / NORDESTE ANTIOQUEÑO; 42.716 
05;ANTIOQUIA;5756;SONSÓN;Municipio;5,826388779;-74,83637623;; 33.598 
05;ANTIOQUIA;5761;SOPETRÁN;Municipio;6,520164552;-75,74580903;OCCIDENTE ANTIOQUEÑO; 15.279 
05;ANTIOQUIA;5789;TÁMESIS;Municipio;5,673758571;-75,70979974;; 13.890 
05;ANTIOQUIA;5790;TARAZÁ;Municipio;7,488875998;-75,40189438;BAJO CAUCA / NORDESTE ANTIOQUEÑO; 48.926 
05;ANTIOQUIA;5792;TARSO;Municipio;5,871064557;-75,82871144;; 8.257 
05;ANTIOQUIA;5809;TITIRIBÍ;Municipio;6,058349971;-75,79966005;; 14.881 
05;ANTIOQUIA;5819;TOLEDO;Municipio;7,016397069;-75,71363382;; 6.842 
05;ANTIOQUIA;5837;TURBO;Municipio;8,173851745;-76,5740377;URABÁ; 181.377 
05;ANTIOQUIA;5842;URAMITA;Municipio;6,913916924;-76,13318514;OCCIDENTE ANTIOQUEÑO; 8.194 
05;ANTIOQUIA;5847;URRAO;Municipio;6,33534134;-76,25906482;; 47.734 
05;ANTIOQUIA;5854;VALDIVIA;Municipio;7,265404213;-75,40094502;BAJO CAUCA / NORDESTE ANTIOQUEÑO; 25.148 
05;ANTIOQUIA;5856;VALPARAÍSO;Municipio;5,651937802;-75,63083412;; 6.061 
05;ANTIOQUIA;5858;VEGACHÍ;Municipio;6,836535122;-74,7540302;; 8.613 
05;ANTIOQUIA;5861;VENECIA;Municipio;5,956576355;-75,77722423;; 13.132 
05;ANTIOQUIA;5873;VIGÍA DEL FUERTE;Municipio;6,453351334;-76,69504802;URABÁ; 5.624 
05;ANTIOQUIA;5885;YALÍ;Municipio;6,716870679;-74,75565002;; 8.771 
05;ANTIOQUIA;5887;YARUMAL;Municipio;6,9881309;-75,45439957;; 49.654 
05;ANTIOQUIA;5890;YOLOMBÓ;Municipio;6,64442786;-75,02990266;; 26.069 
05;ANTIOQUIA;5893;YONDÓ;Municipio;6,925159318;-74,15824041;; 20.524 
05;ANTIOQUIA;5895;ZARAGOZA;Municipio;7,474004006;-74,85848326;BAJO CAUCA / NORDESTE ANTIOQUEÑO; 32.628 
08;ATLÁNTICO;8001;BARRANQUILLA;Municipio;10,98152051;-74,82771544;; 1.239.804 
08;ATLÁNTICO;8078;BARANOA;Municipio;10,79329302;-74,92219491;; 60.634 
08;ATLÁNTICO;8137;CAMPO DE LA CRUZ;Municipio;10,38405079;-74,88466039;; 14.659 
08;ATLÁNTICO;8141;CANDELARIA;Municipio;10,48902047;-74,87756627;; 12.589 
08;ATLÁNTICO;8296;GALAPA;Municipio;10,89771991;-74,88708788;; 48.799 
08;ATLÁNTICO;8372;JUAN DE ACOSTA;Municipio;10,82306503;-75,07841904;; 17.925 
08;ATLÁNTICO;8421;LURUACO;Municipio;10,63503116;-75,15402741;; 28.578 
08;ATLÁNTICO;8433;MALAMBO;Municipio;10,84828864;-74,80617555;; 131.083 
08;ATLÁNTICO;8436;MANATÍ;Municipio;10,45414555;-74,98477367;; 16.659 
08;ATLÁNTICO;8520;PALMAR DE VARELA;Municipio;10,69481208;-74,7701509;; 26.021 
08;ATLÁNTICO;8549;PIOJÓ;Municipio;10,74078959;-75,14366034;; 5.184 
08;ATLÁNTICO;8558;POLONUEVO;Municipio;10,76740141;-74,85414844;; 15.876 
08;ATLÁNTICO;8560;PONEDERA;Municipio;10,59465102;-74,79847316;; 23.913 
08;ATLÁNTICO;8573;PUERTO COLOMBIA;Municipio;11,0044226;-74,9074058;; 26.450 
08;ATLÁNTICO;8606;REPELÓN;Municipio;10,50757051;-75,12188053;; 27.770 
08;ATLÁNTICO;8634;SABANAGRANDE;Municipio;10,79894015;-74,7687966;; 35.044 
08;ATLÁNTICO;8638;SABANALARGA;Municipio;10,62250777;-74,95510542;; 103.325 
08;ATLÁNTICO;8675;SANTA LUCÍA;Municipio;10,35364192;-74,96541179;; 11.094 
08;ATLÁNTICO;8685;SANTO TOMÁS;Municipio;10,75562656;-74,78726468;; 25.878 
08;ATLÁNTICO;8758;SOLEDAD;Municipio;10,9069066;-74,7784249;; 700.970 
08;ATLÁNTICO;8770;SUAN;Municipio;10,31085035;-74,90713308;; 8.256 
08;ATLÁNTICO;8832;TUBARÁ;Municipio;10,90721938;-74,98423293;; 11.001 
08;ATLÁNTICO;8849;USIACURÍ;Municipio;10,74052266;-74,98267413;; 9.604 
11;BOGOTÁ, D.C.;11001;BOGOTÁ, D.C.;Municipio;4,316107698;-74,1810727;; 8.380.801 
13;BOLÍVAR;13001;CARTAGENA DE INDIAS;Municipio;10,46343362;-75,45889915;; 1.057.767 
13;BOLÍVAR;13006;ACHÍ;Municipio;8,622943262;-74,47805945;; 25.086 
13;BOLÍVAR;13030;ALTOS DEL ROSARIO;Municipio;8,757468863;-74,19515811;SUR DE BOLIVAR; 15.034 
13;BOLÍVAR;13042;ARENAL;Municipio;8,362996158;-74,10301905;SUR DE BOLIVAR; 21.082 
13;BOLÍVAR;13052;ARJONA;Municipio;10,16422123;-75,37121788;; 79.472 
13;BOLÍVAR;13062;ARROYOHONDO;Municipio;10,24171805;-75,02690422;; 10.573 
13;BOLÍVAR;13074;BARRANCO DE LOBA;Municipio;8,837077654;-74,27966531;SUR DE BOLIVAR; 19.450 
13;BOLÍVAR;13140;CALAMAR;Municipio;10,15517098;-74,99995949;; 24.877 
13;BOLÍVAR;13160;CANTAGALLO;Municipio;7,239229146;-74,10014043;SUR DE BOLIVAR; 10.053 
13;BOLÍVAR;13188;CICUCO;Municipio;9,235268598;-74,68840962;; 11.144 
13;BOLÍVAR;13212;CÓRDOBA;Municipio;9,540047515;-74,89445635;MONTES DE MARIA; 12.207 
13;BOLÍVAR;13222;CLEMENCIA;Municipio;10,55663696;-75,31446653;; 13.056 
13;BOLÍVAR;13244;EL CARMEN DE BOLÍVAR;Municipio;9,699819876;-75,15793573;MONTES DE MARIA; 79.606 
13;BOLÍVAR;13248;EL GUAMO;Municipio;10,03483672;-74,92811072;MONTES DE MARIA; 7.761 
13;BOLÍVAR;13268;EL PEÑÓN;Municipio;8,864818786;-73,91230147;SUR DE BOLIVAR; 10.538 
13;BOLÍVAR;13300;HATILLO DE LOBA;Municipio;8,981717133;-74,09071902;SUR DE BOLIVAR; 12.337 
13;BOLÍVAR;13430;MAGANGUÉ;Municipio;9,053135895;-74,70539318;; 123.986 
13;BOLÍVAR;13433;MAHATES;Municipio;10,17821391;-75,17978161;; 27.446 
13;BOLÍVAR;13440;MARGARITA;Municipio;9,054601889;-74,22584706;; 10.341 
13;BOLÍVAR;13442;MARÍA LA BAJA;Municipio;9,976017168;-75,34380265;; 49.774 
13;BOLÍVAR;13458;MONTECRISTO;Municipio;8,01710024;-74,46342911;SUR DE BOLIVAR; 23.853 
13;BOLÍVAR;13468;SANTA CRUZ DE MOMPOX;Municipio;9,142512064;-74,54519906;; 45.706 
13;BOLÍVAR;13473;MORALES;Municipio;8,253700061;-73,9713459;SUR DE BOLIVAR; 22.813 
13;BOLÍVAR;13490;NOROSÍ;Municipio;8,50613476;-74,11588912;SUR DE BOLIVAR; 5.063 
13;BOLÍVAR;13549;PINILLOS;Municipio;8,886315511;-74,40888476;; 26.211 
13;BOLÍVAR;13580;REGIDOR;Municipio;8,672628558;-73,91450679;SUR DE BOLIVAR; 11.521 
13;BOLÍVAR;13600;RÍO VIEJO;Municipio;8,559982465;-73,90298668;SUR DE BOLIVAR; 19.605 
13;BOLÍVAR;13620;SAN CRISTÓBAL;Municipio;10,36972087;-75,07333835;; 6.738 
13;BOLÍVAR;13647;SAN ESTANISLAO;Municipio;10,36468192;-75,20523487;; 16.761 
13;BOLÍVAR;13650;SAN FERNANDO;Municipio;9,081483143;-74,37186647;; 14.221 
13;BOLÍVAR;13654;SAN JACINTO;Municipio;9,835362011;-75,10609201;; 21.658 
13;BOLÍVAR;13655;SAN JACINTO DEL CAUCA;Municipio;8,212463202;-74,75082;; 14.989 
13;BOLÍVAR;13657;SAN JUAN NEPOMUCENO;Municipio;9,967957823;-75,06571959;MONTES DE MARIA; 34.110 
13;BOLÍVAR;13667;SAN MARTÍN DE LOBA;Municipio;8,816088444;-74,00599967;SUR DE BOLIVAR; 19.296 
13;BOLÍVAR;13670;SAN PABLO;Municipio;7,507922612;-74,10356977;SUR DE BOLIVAR; 37.160 
13;BOLÍVAR;13673;SANTA CATALINA;Municipio;10,64981278;-75,26548463;; 13.795 
13;BOLÍVAR;13683;SANTA ROSA;Municipio;10,46920726;-75,36116053;; 25.237 
13;BOLÍVAR;13688;SANTA ROSA DEL SUR;Municipio;7,772519173;-74,26272843;SUR DE BOLIVAR; 47.085 
13;BOLÍVAR;13744;SIMITÍ;Municipio;7,851315534;-73,98371609;SUR DE BOLIVAR; 22.012 
13;BOLÍVAR;13760;SOPLAVIENTO;Municipio;10,33209031;-75,11699226;; 8.513 
13;BOLÍVAR;13780;TALAIGUA NUEVO;Municipio;9,269516705;-74,58695233;; 11.501 
13;BOLÍVAR;13810;TIQUISIO;Municipio;8,492345176;-74,29676139;SUR DE BOLIVAR; 24.343 
13;BOLÍVAR;13836;TURBACO;Municipio;10,35310756;-75,37971541;; 77.181 
13;BOLÍVAR;13838;TURBANA;Municipio;10,25276929;-75,43270299;; 15.663 
13;BOLÍVAR;13873;VILLANUEVA;Municipio;10,4449132;-75,26736275;; 20.847 
13;BOLÍVAR;13894;ZAMBRANO;Municipio;9,745147021;-74,88067037;MONTES DE MARIA; 11.989 
15;BOYACÁ;15001;TUNJA;Municipio;5,518472615;-73,37801856;; 206.791 
15;BOYACÁ;15022;ALMEIDA;Municipio;4,954825081;-73,38813425;; 1.510 
15;BOYACÁ;15047;AQUITANIA;Municipio;5,437416373;-72,87149471;; 14.256 
15;BOYACÁ;15051;ARCABUCO;Municipio;5,73526424;-73,42793109;; 5.251 
15;BOYACÁ;15087;BELÉN;Municipio;6,005059265;-72,89369887;; 6.680 
15;BOYACÁ;15090;BERBEO;Municipio;5,230936356;-73,12731944;; 1.943 
15;BOYACÁ;15092;BETÉITIVA;Municipio;5,920858933;-72,84857876;; 1.840 
15;BOYACÁ;15097;BOAVITA;Municipio;6,337515626;-72,62021239;; 6.296 
15;BOYACÁ;15104;BOYACÁ;Municipio;5,439856216;-73,38136994;; 4.185 
15;BOYACÁ;15106;BRICEÑO;Municipio;5,673229265;-73,92660705;; 2.506 
15;BOYACÁ;15109;BUENAVISTA;Municipio;5,489399419;-73,95066255;; 5.724 
15;BOYACÁ;15114;BUSBANZÁ;Municipio;5,843483731;-72,87574623;; 1.324 
15;BOYACÁ;15131;CALDAS;Municipio;5,575990669;-73,88057508;; 3.424 
15;BOYACÁ;15135;CAMPOHERMOSO;Municipio;5,006862536;-73,1446703;; 3.711 
15;BOYACÁ;15162;CERINZA;Municipio;5,962013698;-72,96447288;; 3.487 
15;BOYACÁ;15172;CHINAVITA;Municipio;5,202971639;-73,34048074;; 3.370 
15;BOYACÁ;15176;CHIQUINQUIRÁ;Municipio;5,622488024;-73,80424531;; 70.127 
15;BOYACÁ;15180;CHISCAS;Municipio;6,68911806;-72,41795675;; 3.810 
15;BOYACÁ;15183;CHITA;Municipio;6,091468485;-72,43903174;; 8.946 
15;BOYACÁ;15185;CHITARAQUE;Municipio;5,984394625;-73,42582375;; 5.204 
15;BOYACÁ;15187;CHIVATÁ;Municipio;5,556830465;-73,26061715;; 6.851 
15;BOYACÁ;15189;CIÉNEGA;Municipio;5,393059633;-73,28205772;; 4.428 
15;BOYACÁ;15204;CÓMBITA;Municipio;5,667822366;-73,32137049;; 15.533 
15;BOYACÁ;15212;COPER;Municipio;5,452461072;-74,05996578;; 3.405 
15;BOYACÁ;15215;CORRALES;Municipio;5,82454582;-72,84544845;; 2.157 
15;BOYACÁ;15218;COVARACHÍA;Municipio;6,519521476;-72,74020421;; 2.650 
15;BOYACÁ;15223;CUBARÁ;Municipio;6,886954878;-72,18156285;; 6.743 
15;BOYACÁ;15224;CUCAITA;Municipio;5,527104109;-73,44598646;; 4.703 
15;BOYACÁ;15226;CUÍTIVA;Municipio;5,58775449;-72,93953686;; 1.829 
15;BOYACÁ;15232;CHÍQUIZA;Municipio;5,643075648;-73,44562391;; 5.209 
15;BOYACÁ;15236;CHIVOR;Municipio;4,871181606;-73,36142379;; 1.601 
15;BOYACÁ;15238;DUITAMA;Municipio;5,890602515;-73,06709484;; 114.877 
15;BOYACÁ;15244;EL COCUY;Municipio;6,353363177;-72,41923752;; 5.041 
15;BOYACÁ;15248;EL ESPINO;Municipio;6,508240556;-72,48049625;; 4.230 
15;BOYACÁ;15272;FIRAVITOBA;Municipio;5,67367659;-73,01983352;; 5.694 
15;BOYACÁ;15276;FLORESTA;Municipio;5,85899211;-72,92499827;; 4.281 
15;BOYACÁ;15293;GACHANTIVÁ;Municipio;5,744105975;-73,5426552;; 2.449 
15;BOYACÁ;15296;GÁMEZA;Municipio;5,799050256;-72,72964765;; 4.468 
15;BOYACÁ;15299;GARAGOA;Municipio;5,089466651;-73,31430272;; 17.118 
15;BOYACÁ;15317;GUACAMAYAS;Municipio;6,445438546;-72,51635332;; 1.518 
15;BOYACÁ;15322;GUATEQUE;Municipio;5,01450831;-73,48812352;; 9.294 
15;BOYACÁ;15325;GUAYATÁ;Municipio;4,931424341;-73,49663372;; 4.555 
15;BOYACÁ;15332;GÜICÁN DE LA SIERRA;Municipio;6,566991765;-72,25599334;; 6.426 
15;BOYACÁ;15362;IZA;Municipio;5,617366016;-72,96986504;; 2.463 
15;BOYACÁ;15367;JENESANO;Municipio;5,38916272;-73,40087021;; 7.725 
15;BOYACÁ;15368;JERICÓ;Municipio;6,155633662;-72,58523093;; 3.689 
15;BOYACÁ;15377;LABRANZAGRANDE;Municipio;5,541378132;-72,5903846;; 4.931 
15;BOYACÁ;15380;LA CAPILLA;Municipio;5,113167102;-73,45923708;; 2.317 
15;BOYACÁ;15401;LA VICTORIA;Municipio;5,507008121;-74,24162727;; 1.673 
15;BOYACÁ;15403;LA UVITA;Municipio;6,265126191;-72,55551085;; 2.099 
15;BOYACÁ;15407;VILLA DE LEYVA;Municipio;5,665762424;-73,514948;; 19.171 
15;BOYACÁ;15425;MACANAL;Municipio;4,980176495;-73,29413695;; 4.845 
15;BOYACÁ;15442;MARIPÍ;Municipio;5,569810633;-74,02003127;; 7.251 
15;BOYACÁ;15455;MIRAFLORES;Municipio;5,150953297;-73,17896722;; 9.812 
15;BOYACÁ;15464;MONGUA;Municipio;5,710937981;-72,63402875;; 4.437 
15;BOYACÁ;15466;MONGUÍ;Municipio;5,697352228;-72,83298664;; 4.981 
15;BOYACÁ;15469;MONIQUIRÁ;Municipio;5,863370485;-73,55852538;; 21.131 
15;BOYACÁ;15476;MOTAVITA;Municipio;5,606192449;-73,37734267;; 8.752 
15;BOYACÁ;15480;MUZO;Municipio;5,539429272;-74,11177139;; 8.429 
15;BOYACÁ;15491;NOBSA;Municipio;5,778759851;-72,93268324;; 16.709 
15;BOYACÁ;15494;NUEVO COLÓN;Municipio;5,354701485;-73,44873424;; 6.770 
15;BOYACÁ;15500;OICATÁ;Municipio;5,610787844;-73,27991905;; 2.845 
15;BOYACÁ;15507;OTANCHE;Municipio;5,753787787;-74,19719423;; 10.701 
15;BOYACÁ;15511;PACHAVITA;Municipio;5,148323877;-73,39951219;; 2.241 
15;BOYACÁ;15514;PÁEZ;Municipio;5,095211035;-73,00435863;; 2.709 
15;BOYACÁ;15516;PAIPA;Municipio;5,762027786;-73,13777442;; 32.164 
15;BOYACÁ;15518;PAJARITO;Municipio;5,382328949;-72,69672674;; 1.444 
15;BOYACÁ;15522;PANQUEBA;Municipio;6,443299758;-72,46182431;; 1.333 
15;BOYACÁ;15531;PAUNA;Municipio;5,688801559;-74,00504122;; 10.825 
15;BOYACÁ;15533;PAYA;Municipio;5,621242742;-72,3692906;; 2.479 
15;BOYACÁ;15537;PAZ DE RÍO;Municipio;6,030008561;-72,75988018;; 4.391 
15;BOYACÁ;15542;PESCA;Municipio;5,498483324;-73,07837993;; 7.226 
15;BOYACÁ;15550;PISBA;Municipio;5,768131812;-72,43993232;; 1.236 
